timestamp,open,high,low,close,volume
2025-02-28 16:31:00,144.57,144.97,144.57,144.95,10230
2025-02-28 16:32:00,144.95,145.18,144.93,145.05,23041
2025-02-28 16:33:00,145.06,145.08,144.74,144.99,15432
2025-02-28 16:34:00,145.0,145.07,144.6,144.79,19366
2025-02-28 16:35:00,144.8,144.91,144.55,144.64,14742
2025-02-28 16:36:00,144.64,145.05,144.61,145.05,13827
2025-02-28 16:37:00,145.05,145.24,144.94,145.2,22041
2025-02-28 16:38:00,145.21,145.5,145.21,145.48,28099
2025-02-28 16:39:00,145.49,145.53,145.3,145.46,37881
2025-02-28 16:40:00,145.46,146.01,145.44,146.01,54726
2025-02-28 16:41:00,146.01,146.04,145.6,145.61,36943
2025-02-28 16:42:00,145.62,145.77,145.49,145.74,27927
2025-02-28 16:43:00,145.75,146.47,145.7,146.22,66672
2025-02-28 16:44:00,146.21,146.22,145.72,145.79,56219
2025-02-28 16:45:00,145.79,146.0,145.68,145.7,25169
2025-02-28 16:46:00,145.71,145.9,145.54,145.65,23184
2025-02-28 16:47:00,145.65,145.69,145.27,145.57,31417
2025-02-28 16:48:00,145.57,145.71,145.25,145.36,36216
2025-02-28 16:49:00,145.36,145.36,144.91,145.16,46985
2025-02-28 16:50:00,145.17,145.17,144.79,145.0,26700
2025-02-28 16:51:00,144.99,145.13,144.93,145.04,17438
2025-02-28 16:52:00,145.03,145.31,145.02,145.27,15502
2025-02-28 16:53:00,145.27,145.3,145.08,145.15,11499
2025-02-28 16:54:00,145.15,145.55,145.07,145.51,20508
2025-02-28 16:55:00,145.51,145.6,145.4,145.57,11829
2025-02-28 16:56:00,145.58,145.67,145.24,145.27,14427
2025-02-28 16:57:00,145.28,145.31,145.09,145.26,14394
2025-02-28 16:58:00,145.26,145.33,145.09,145.24,9930
2025-02-28 16:59:00,145.25,145.25,144.96,145.02,14582
2025-02-28 17:00:00,145.03,145.17,144.87,144.93,15559
2025-02-28 17:01:00,144.92,145.4,144.85,145.08,19669
2025-02-28 17:02:00,145.1,145.3,144.92,145.13,17011
2025-02-28 17:03:00,145.12,145.48,145.11,145.48,13900
2025-02-28 17:04:00,145.48,145.58,145.36,145.51,12705
2025-02-28 17:05:00,145.51,145.6,145.3,145.47,13221
2025-02-28 17:06:00,145.48,145.6,145.11,145.23,16330
2025-02-28 17:07:00,145.24,145.66,145.22,145.66,14872
2025-02-28 17:08:00,145.65,145.87,145.51,145.86,27961
2025-02-28 17:09:00,145.86,145.93,145.7,145.84,19961
2025-02-28 17:10:00,145.84,146.1,145.81,145.93,26331
2025-02-28 17:11:00,145.93,146.26,145.79,146.1,23236
2025-02-28 17:12:00,146.09,146.09,145.68,145.92,13891
2025-02-28 17:13:00,145.92,145.97,145.82,145.87,9141
2025-02-28 17:14:00,145.87,146.32,145.87,146.23,20007
2025-02-28 17:15:00,146.22,146.22,145.92,145.97,10595
2025-02-28 17:16:00,145.96,146.03,145.83,146.03,14790
2025-02-28 17:17:00,146.02,146.26,146.0,146.18,71118
2025-02-28 17:18:00,146.17,146.23,145.88,146.04,12174
2025-02-28 17:19:00,146.05,146.4,146.04,146.04,17146
2025-02-28 17:20:00,146.03,146.17,145.83,146.06,12317
2025-02-28 17:21:00,146.06,146.06,145.57,145.74,15002
2025-02-28 17:22:00,145.74,146.09,145.74,146.07,9944
2025-02-28 17:23:00,146.07,146.15,145.66,145.72,13902
2025-02-28 17:24:00,145.71,145.8,145.56,145.66,17756
2025-02-28 17:25:00,145.65,145.8,145.58,145.76,21594
2025-02-28 17:26:00,145.76,145.8,145.56,145.68,26810
2025-02-28 17:27:00,145.67,145.8,145.57,145.58,17293
2025-02-28 17:28:00,145.58,145.88,145.57,145.77,12200
2025-02-28 17:29:00,145.77,146.09,145.76,145.93,8856
2025-02-28 17:30:00,145.92,145.99,145.7,145.82,19573
2025-02-28 17:31:00,145.82,145.82,145.25,145.4,19321
2025-02-28 17:32:00,145.39,145.45,145.09,145.23,16081
2025-02-28 17:33:00,145.24,145.5,145.24,145.37,12279
2025-02-28 17:34:00,145.38,145.46,145.16,145.27,20023
2025-02-28 17:35:00,145.28,145.5,145.21,145.22,8550
2025-02-28 17:36:00,145.22,145.43,145.0,145.08,16741
2025-02-28 17:37:00,145.09,145.16,144.96,144.98,20839
2025-02-28 17:38:00,144.99,145.02,144.78,144.87,21085
2025-02-28 17:39:00,144.87,144.98,144.55,144.63,32977
2025-02-28 17:40:00,144.63,144.72,144.36,144.47,43417
2025-02-28 17:41:00,144.47,144.53,144.11,144.2,56058
2025-02-28 17:42:00,144.19,144.49,144.13,144.15,53219
2025-02-28 17:43:00,144.14,144.19,143.78,144.04,119759
2025-02-28 17:44:00,144.04,144.2,143.81,143.96,57490
2025-02-28 17:45:00,143.97,144.18,143.84,144.0,33468
2025-02-28 17:46:00,143.99,144.17,143.84,143.97,24084
2025-02-28 17:47:00,143.98,144.11,143.86,144.1,28270
2025-02-28 17:48:00,144.11,144.16,143.84,143.88,15999
2025-02-28 17:49:00,143.88,143.96,143.65,143.89,48182
2025-02-28 17:50:00,143.89,144.1,143.82,143.92,27401
2025-02-28 17:51:00,143.93,144.25,143.93,144.07,18731
2025-02-28 17:52:00,144.07,144.35,144.07,144.31,12158
2025-02-28 17:53:00,144.32,144.61,144.32,144.57,25477
2025-02-28 17:54:00,144.58,144.6,144.35,144.45,12166
2025-02-28 17:55:00,144.45,144.57,144.35,144.36,10937
2025-02-28 17:56:00,144.35,144.45,144.09,144.13,16928
2025-02-28 17:57:00,144.13,144.3,144.12,144.14,9886
2025-02-28 17:58:00,144.15,144.19,144.05,144.16,7992
2025-02-28 17:59:00,144.16,144.28,144.14,144.21,8228
2025-02-28 18:00:00,144.21,144.6,144.17,144.51,21621
2025-02-28 18:01:00,144.51,144.97,144.46,144.91,18435
2025-02-28 18:02:00,144.91,145.27,144.82,144.87,43022
2025-02-28 18:03:00,144.87,144.87,144.49,144.49,20250
2025-02-28 18:04:00,144.48,144.59,144.43,144.47,11043
2025-02-28 18:05:00,144.47,144.71,144.44,144.56,11963
2025-02-28 18:06:00,144.56,145.2,144.5,145.18,39172
2025-02-28 18:07:00,145.18,145.3,145.05,145.29,27758
2025-02-28 18:08:00,145.3,145.39,145.25,145.39,14091
2025-02-28 18:09:00,145.38,145.39,145.16,145.23,9425
2025-02-28 18:10:00,145.23,145.33,145.11,145.3,13843
2025-02-28 18:11:00,145.3,145.32,145.13,145.28,6453
2025-02-28 18:12:00,145.28,145.7,145.27,145.52,26603
2025-02-28 18:13:00,145.51,145.73,145.44,145.67,28312
2025-02-28 18:14:00,145.67,145.74,145.55,145.7,12574
2025-02-28 18:15:00,145.69,145.83,145.6,145.79,15677
2025-02-28 18:16:00,145.8,145.95,145.13,145.2,40563
2025-02-28 18:17:00,145.2,145.27,144.91,144.93,25307
2025-02-28 18:18:00,144.94,145.13,144.91,144.91,20627
2025-02-28 18:19:00,144.91,144.92,144.47,144.67,41169
2025-02-28 18:20:00,144.67,144.88,144.6,144.61,31027
2025-02-28 18:21:00,144.61,145.02,144.55,144.59,20930
2025-02-28 18:22:00,144.59,145.07,144.57,145.05,18685
2025-02-28 18:23:00,145.05,145.29,145.0,145.04,25762
2025-02-28 18:24:00,145.03,145.03,144.51,144.6,35631
2025-02-28 18:25:00,144.61,144.88,144.61,144.77,14448
2025-02-28 18:26:00,144.76,144.81,144.55,144.81,11785
2025-02-28 18:27:00,144.81,145.18,144.8,144.84,21774
2025-02-28 18:28:00,144.84,145.05,144.84,144.99,11381
2025-02-28 18:29:00,144.98,145.4,144.87,145.35,24688
2025-02-28 18:30:00,145.34,145.7,145.12,145.6,30692
2025-02-28 18:31:00,145.6,145.95,145.55,145.94,19769
2025-02-28 18:32:00,145.94,146.09,145.63,145.7,26279
2025-02-28 18:33:00,145.69,146.0,145.64,145.95,12060
2025-02-28 18:34:00,145.94,146.25,145.85,146.03,39026
2025-02-28 18:35:00,146.03,146.08,145.78,145.88,15599
2025-02-28 18:36:00,145.87,146.35,145.84,146.25,17888
2025-02-28 18:37:00,146.24,146.45,146.03,146.28,28732
2025-02-28 18:38:00,146.29,146.33,145.75,145.85,25889
2025-02-28 18:39:00,145.85,146.38,145.83,146.24,22024
2025-02-28 18:40:00,146.24,146.84,146.22,146.66,74288
2025-02-28 18:41:00,146.65,146.7,146.47,146.55,23463
2025-02-28 18:42:00,146.56,146.65,146.32,146.44,17983
2025-02-28 18:43:00,146.43,146.47,146.11,146.11,17016
2025-02-28 18:44:00,146.11,146.47,146.08,146.24,24497
2025-02-28 18:45:00,146.25,146.42,146.1,146.22,20888
2025-02-28 18:46:00,146.22,146.48,146.09,146.34,12540
2025-02-28 18:47:00,146.34,146.52,146.27,146.29,7892
2025-02-28 18:48:00,146.29,146.48,146.24,146.31,6921
2025-02-28 18:49:00,146.32,146.39,146.0,146.08,19819
2025-02-28 18:50:00,146.07,146.22,145.94,146.05,15006
2025-02-28 18:51:00,146.04,146.36,145.98,146.35,9181
2025-02-28 18:52:00,146.36,147.0,146.27,146.77,51642
2025-02-28 18:53:00,146.77,146.93,146.52,146.61,22640
2025-02-28 18:54:00,146.62,147.03,146.62,146.88,29317
2025-02-28 18:55:00,146.87,146.96,146.6,146.61,18843
2025-02-28 18:56:00,146.61,146.86,146.24,146.39,31817
2025-02-28 18:57:00,146.38,146.48,146.28,146.35,14808
2025-02-28 18:58:00,146.35,146.36,145.91,145.93,31448
2025-02-28 18:59:00,145.92,146.21,145.92,146.09,19265
2025-02-28 19:00:00,146.09,146.58,146.06,146.55,20278
2025-02-28 19:01:00,146.55,146.9,146.55,146.74,16317
2025-02-28 19:02:00,146.75,146.8,146.5,146.74,15376
2025-02-28 19:03:00,146.74,146.8,146.58,146.68,13051
2025-02-28 19:04:00,146.68,146.89,146.42,146.46,11782
2025-02-28 19:05:00,146.45,146.9,146.38,146.74,22436
2025-02-28 19:06:00,146.73,146.73,146.39,146.54,15440
2025-02-28 19:07:00,146.53,146.81,146.51,146.66,7928
2025-02-28 19:08:00,146.66,146.9,146.39,146.56,22022
2025-02-28 19:09:00,146.56,146.69,146.41,146.56,7288
2025-02-28 19:10:00,146.57,146.69,146.46,146.56,7760
2025-02-28 19:11:00,146.56,146.63,146.32,146.36,10318
2025-02-28 19:12:00,146.37,146.6,146.35,146.57,10864
2025-02-28 19:13:00,146.57,146.57,146.04,146.04,14314
2025-02-28 19:14:00,146.04,146.43,146.04,146.29,15155
2025-02-28 19:15:00,146.28,146.65,146.27,146.56,10502
2025-02-28 19:16:00,146.56,146.62,146.04,146.04,7762
2025-02-28 19:17:00,146.03,146.28,146.01,146.2,8179
2025-02-28 19:18:00,146.2,146.65,146.2,146.61,10926
2025-02-28 19:19:00,146.62,146.62,146.17,146.27,9702
2025-02-28 19:20:00,146.28,146.31,146.0,146.09,10643
2025-02-28 19:21:00,146.09,146.25,146.03,146.08,12723
2025-02-28 19:22:00,146.07,146.29,146.05,146.2,12415
2025-02-28 19:23:00,146.21,146.3,146.11,146.12,6044
2025-02-28 19:24:00,146.1,146.34,146.02,146.18,5284
2025-02-28 19:25:00,146.19,146.35,146.14,146.26,21353
2025-02-28 19:26:00,146.26,146.38,146.06,146.25,8896
2025-02-28 19:27:00,146.25,146.42,146.25,146.37,8061
2025-02-28 19:28:00,146.39,146.8,146.36,146.68,11986
2025-02-28 19:29:00,146.67,146.74,146.6,146.66,7693
2025-02-28 19:30:00,146.66,146.93,146.44,146.92,12693
2025-02-28 19:31:00,146.92,146.93,146.64,146.73,16436
2025-02-28 19:32:00,146.73,147.23,146.7,147.13,28859
2025-02-28 19:33:00,147.13,147.21,147.01,147.21,15838
2025-02-28 19:34:00,147.21,147.21,146.66,146.66,13653
2025-02-28 19:35:00,146.66,146.76,146.41,146.62,12638
2025-02-28 19:36:00,146.62,146.76,146.52,146.6,8348
2025-02-28 19:37:00,146.6,146.77,146.5,146.55,5571
2025-02-28 19:38:00,146.56,146.6,146.38,146.57,8410
2025-02-28 19:39:00,146.57,146.82,146.54,146.69,5254
2025-02-28 19:40:00,146.7,146.72,146.3,146.36,8461
2025-02-28 19:41:00,146.37,146.46,146.26,146.31,12667
2025-02-28 19:42:00,146.31,146.69,146.31,146.6,6862
2025-02-28 19:43:00,146.6,146.85,146.55,146.84,8190
2025-02-28 19:44:00,146.84,146.84,146.64,146.7,14771
2025-02-28 19:45:00,146.7,146.71,146.45,146.47,7967
2025-02-28 19:46:00,146.47,146.79,146.46,146.75,6101
2025-02-28 19:47:00,146.75,146.75,146.3,146.33,5564
2025-02-28 19:48:00,146.34,146.65,146.34,146.58,5570
2025-02-28 19:49:00,146.57,146.57,146.15,146.16,17695
2025-02-28 19:50:00,146.15,146.45,146.15,146.36,12073
2025-02-28 19:51:00,146.36,146.42,146.17,146.27,6026
2025-02-28 19:52:00,146.28,146.32,146.18,146.31,6105
2025-02-28 19:53:00,146.31,146.39,146.09,146.15,12404
2025-02-28 19:54:00,146.15,146.34,146.14,146.19,3339
2025-02-28 19:55:00,146.2,146.25,146.1,146.1,5280
2025-02-28 19:56:00,146.11,146.27,146.07,146.24,9603
2025-02-28 19:57:00,146.25,146.42,146.21,146.42,4851
2025-02-28 19:58:00,146.43,146.45,146.19,146.19,4222
2025-02-28 19:59:00,146.2,146.38,146.19,146.29,4261
2025-02-28 20:00:00,146.28,146.32,146.11,146.13,13687
2025-02-28 20:01:00,146.13,146.24,146.11,146.17,7467
2025-02-28 20:02:00,146.16,146.35,146.14,146.34,12705
2025-02-28 20:03:00,146.35,146.72,146.31,146.68,19664
2025-02-28 20:04:00,146.68,146.73,146.56,146.6,8505
2025-02-28 20:05:00,146.61,146.65,146.43,146.44,6860
2025-02-28 20:06:00,146.44,146.5,146.36,146.37,6156
2025-02-28 20:07:00,146.36,146.47,146.32,146.32,5614
2025-02-28 20:08:00,146.32,146.5,146.3,146.5,3858
2025-02-28 20:09:00,146.5,146.6,146.5,146.57,3585
2025-02-28 20:10:00,146.58,146.58,146.2,146.21,6416
2025-02-28 20:11:00,146.2,146.36,146.1,146.22,6171
2025-02-28 20:12:00,146.22,146.22,145.91,146.01,19290
2025-02-28 20:13:00,146.02,146.19,145.98,145.98,9288
2025-02-28 20:14:00,145.98,145.98,145.53,145.61,34656
2025-02-28 20:15:00,145.6,145.65,145.49,145.53,16857
2025-02-28 20:16:00,145.54,145.76,145.44,145.44,24156
2025-02-28 20:17:00,145.44,145.45,145.07,145.16,44870
2025-02-28 20:18:00,145.17,145.35,145.12,145.31,20091
2025-02-28 20:19:00,145.3,145.38,145.04,145.09,20843
2025-02-28 20:20:00,145.1,145.27,145.06,145.24,22982
2025-02-28 20:21:00,145.24,145.26,145.02,145.09,16587
2025-02-28 20:22:00,145.1,145.24,144.86,144.98,47851
2025-02-28 20:23:00,144.98,145.09,144.93,144.96,16621
2025-02-28 20:24:00,144.96,145.1,144.92,145.01,16010
2025-02-28 20:25:00,145.02,145.13,144.94,145.01,13197
2025-02-28 20:26:00,145.02,145.14,144.82,144.97,9941
2025-02-28 20:27:00,144.97,145.24,144.97,145.16,13226
2025-02-28 20:28:00,145.15,145.22,144.95,144.97,9821
2025-02-28 20:29:00,144.96,145.2,144.95,145.17,6920
2025-02-28 20:30:00,145.16,145.16,144.92,145.0,15621
2025-02-28 20:31:00,145.0,145.08,144.93,144.98,7388
2025-02-28 20:32:00,144.98,145.08,144.8,144.89,16012
2025-02-28 20:33:00,144.89,145.01,144.82,144.9,11448
2025-02-28 20:34:00,144.91,144.92,144.55,144.6,23027
2025-02-28 20:35:00,144.6,144.74,144.55,144.63,15777
2025-02-28 20:36:00,144.63,144.82,144.63,144.69,13745
2025-02-28 20:37:00,144.69,144.89,144.63,144.76,13563
2025-02-28 20:38:00,144.75,144.81,144.67,144.75,9251
2025-02-28 20:39:00,144.76,144.94,144.73,144.84,7994
2025-02-28 20:40:00,144.85,144.97,144.82,144.9,7670
2025-02-28 20:41:00,144.89,144.9,144.72,144.82,5173
2025-02-28 20:42:00,144.84,145.0,144.79,144.95,9396
2025-02-28 20:43:00,144.94,145.29,144.91,145.19,23558
2025-02-28 20:44:00,145.19,145.46,145.17,145.37,10216
2025-02-28 20:45:00,145.37,145.37,145.03,145.07,11947
2025-02-28 20:46:00,145.06,145.16,144.96,145.09,11842
2025-02-28 20:47:00,145.08,145.42,145.03,145.34,8865
2025-02-28 20:48:00,145.34,145.43,145.3,145.39,9077
2025-02-28 20:49:00,145.38,145.38,145.12,145.26,7267
2025-02-28 20:50:00,145.25,145.35,145.0,145.08,15255
2025-02-28 20:51:00,145.08,145.6,145.06,145.49,28843
2025-02-28 20:52:00,145.5,145.52,145.29,145.36,9756
2025-02-28 20:53:00,145.36,145.79,145.36,145.64,17853
2025-02-28 20:54:00,145.63,145.63,145.33,145.51,8045
2025-02-28 20:55:00,145.52,145.93,145.52,145.83,15318
2025-02-28 20:56:00,145.82,145.82,145.45,145.5,10853
2025-02-28 20:57:00,145.51,145.86,145.49,145.79,13515
2025-02-28 20:58:00,145.79,145.95,145.68,145.73,16137
2025-02-28 20:59:00,145.72,145.87,145.55,145.72,10755
2025-02-28 21:00:00,145.71,145.84,145.55,145.74,11099
2025-02-28 21:01:00,145.74,145.8,145.6,145.64,10904
2025-02-28 21:02:00,145.64,145.85,145.64,145.74,3840
2025-02-28 21:03:00,145.75,145.76,145.62,145.69,8464
2025-02-28 21:04:00,145.68,145.86,145.68,145.79,6467
2025-02-28 21:05:00,145.78,145.87,145.74,145.85,4834
2025-02-28 21:06:00,145.86,146.16,145.86,146.13,17900
2025-02-28 21:07:00,146.12,146.41,146.03,146.29,26699
2025-02-28 21:08:00,146.3,146.4,146.25,146.34,9540
2025-02-28 21:09:00,146.33,146.84,146.33,146.75,23375
2025-02-28 21:10:00,146.76,146.83,146.55,146.83,18068
2025-02-28 21:11:00,146.82,146.83,146.61,146.75,12933
2025-02-28 21:12:00,146.76,146.91,146.76,146.91,14101
2025-02-28 21:13:00,146.9,146.93,146.82,146.89,11970
2025-02-28 21:14:00,146.89,147.26,146.83,146.93,42473
2025-02-28 21:15:00,146.93,147.14,146.78,147.1,15147
2025-02-28 21:16:00,147.1,147.33,147.09,147.25,23229
2025-02-28 21:17:00,147.25,147.25,146.8,146.84,20941
2025-02-28 21:18:00,146.83,146.83,146.6,146.63,15611
2025-02-28 21:19:00,146.63,146.7,146.48,146.7,9013
2025-02-28 21:20:00,146.7,146.75,146.49,146.5,9332
2025-02-28 21:21:00,146.51,146.76,146.51,146.58,5162
2025-02-28 21:22:00,146.57,146.66,146.51,146.54,4475
2025-02-28 21:23:00,146.54,146.59,146.29,146.42,16786
2025-02-28 21:24:00,146.43,146.58,146.41,146.49,5908
2025-02-28 21:25:00,146.49,146.49,146.34,146.41,5851
2025-02-28 21:26:00,146.4,146.4,146.06,146.11,31989
2025-02-28 21:27:00,146.12,146.21,146.02,146.14,10777
2025-02-28 21:28:00,146.14,146.29,146.14,146.23,6296
2025-02-28 21:29:00,146.22,146.22,146.03,146.1,6304
2025-02-28 21:30:00,146.1,146.19,145.93,145.96,6639
2025-02-28 21:31:00,145.95,145.99,145.63,145.7,16798
2025-02-28 21:32:00,145.7,146.07,145.68,146.01,9852
2025-02-28 21:33:00,146.01,146.01,145.86,145.94,12131
2025-02-28 21:34:00,145.95,146.2,145.9,146.16,6442
2025-02-28 21:35:00,146.15,146.15,146.0,146.0,2831
2025-02-28 21:36:00,146.01,146.05,145.8,145.81,5407
2025-02-28 21:37:00,145.8,146.1,145.66,146.08,19074
2025-02-28 21:38:00,146.08,146.48,146.07,146.39,11982
2025-02-28 21:39:00,146.39,146.42,146.27,146.27,4105
2025-02-28 21:40:00,146.27,146.4,146.21,146.24,7437
2025-02-28 21:41:00,146.24,146.28,146.1,146.14,4384
2025-02-28 21:42:00,146.14,146.52,146.1,146.51,5416
2025-02-28 21:43:00,146.52,147.08,146.5,146.99,55990
2025-02-28 21:44:00,146.99,147.1,146.78,146.83,32507
2025-02-28 21:45:00,146.82,146.94,146.74,146.93,8202
2025-02-28 21:46:00,146.93,147.3,146.93,147.29,18791
2025-02-28 21:47:00,147.3,147.56,147.29,147.45,49754
2025-02-28 21:48:00,147.44,147.77,147.22,147.35,32806
2025-02-28 21:49:00,147.33,147.33,146.98,147.1,19911
2025-02-28 21:50:00,147.08,147.62,147.03,147.38,25697
2025-02-28 21:51:00,147.37,147.4,147.12,147.28,14764
2025-02-28 21:52:00,147.28,147.38,147.2,147.22,15132
2025-02-28 21:53:00,147.22,147.28,147.12,147.13,9227
2025-02-28 21:54:00,147.12,147.52,147.1,147.51,10900
2025-02-28 21:55:00,147.51,148.36,147.49,147.67,133401
2025-02-28 21:56:00,147.66,147.93,147.6,147.84,16814
2025-02-28 21:57:00,147.84,147.91,147.7,147.82,17431
2025-02-28 21:58:00,147.82,147.87,147.63,147.75,16116
2025-02-28 21:59:00,147.75,147.78,147.51,147.62,15067
2025-02-28 22:00:00,147.63,147.89,147.53,147.53,20989
2025-02-28 22:01:00,147.53,147.63,147.47,147.52,18796
2025-02-28 22:02:00,147.53,147.63,147.42,147.52,20028
2025-02-28 22:03:00,147.53,147.53,147.27,147.42,20504
2025-02-28 22:04:00,147.41,147.54,147.23,147.23,15402
2025-02-28 22:05:00,147.23,147.23,147.02,147.1,15679
2025-02-28 22:06:00,147.09,147.24,147.0,147.01,8986
2025-02-28 22:07:00,147.01,147.15,147.0,147.15,6240
2025-02-28 22:08:00,147.15,147.18,146.86,146.91,9168
2025-02-28 22:09:00,146.92,147.04,146.83,147.02,5951
2025-02-28 22:10:00,147.02,147.11,146.9,146.91,7399
2025-02-28 22:11:00,146.9,147.37,146.88,147.36,13504
2025-02-28 22:12:00,147.37,147.75,147.34,147.58,17446
2025-02-28 22:13:00,147.58,147.82,147.54,147.62,16195
2025-02-28 22:14:00,147.62,147.72,147.58,147.68,11659
2025-02-28 22:15:00,147.68,147.81,147.12,147.26,13040
2025-02-28 22:16:00,147.25,147.31,147.14,147.26,5287
2025-02-28 22:17:00,147.24,147.24,146.96,147.12,10197
2025-02-28 22:18:00,147.12,147.56,147.11,147.55,9864
2025-02-28 22:19:00,147.56,147.62,147.29,147.44,6986
2025-02-28 22:20:00,147.45,147.62,147.45,147.55,4985
